"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100"
"25" 0.000502450978936927 0.000497161719856017 0.000489588087624947 0.000479866619707908 0.000468158390749911 0.000454645008461363 0.000439524370071277 0.000423006303400027 0.000405308211615954 0.000386650832208626 0.000367254209226916 0.000347333964022209 0.000327097934344855 0.000306743235337423 0.000286453779400718 0.000266398275713192 0.00024672871486721 0.000227579330104968 0.000209066014333361 0.000191286161707293 0.000174318894259031 0.000158225627847563 0.00014305092759258 0.000128823600817387 0.000115557975211177 0.000103255311203229 9.19053001845245e-05 8.14876039598222e-05 7.19733953902902e-05 6.33268653440078e-05 5.55066665522113e-05 4.84672705647917e-05 4.21602194981923e-05 3.65352595248608e-05 3.15413479216757e-05 2.71275298848307e-05 2.3243685161666e-05 1.98411478075617e-05 1.68732050377681e-05 1.4295483220261e-05 1.20662305758161e-05 1.01465071584207e-05 8.50029323632614e-06 7.09452734172975e-06 5.89908506905779e-06 4.8867092406688e-06 4.03290138741293e-06 3.31578366661547e-06 2.71593941507806e-06 2.2162395550559e-06 1.80166107702377e-06 1.45910284674003e-06 1.17720305147037e-06 9.46161730940446e-07 7.57571046038331e-07 6.04255231155376e-07 4.80121558100621e-07 3.80023111215179e-07 2.99633731889049e-07 2.35335131183072e-07 1.84115885198729e-07 1.4348181154549e-07 1.11377068602425e-07 8.61152139268395e-08 6.63193959697812e-08 5.08708264884831e-08 3.88646825528141e-08 2.95726103803053e-08 2.24110427437386e-08 1.69145924911603e-08 1.27138426998614e-08 9.51691578327205e-09 7.09426679627079e-09 5.26620815659712e-09 3.89273247373143e-09 2.86525606079589e-09 2.09995729343887e-09 1.53243087612042e-09 1.11342113292422e-09 8.05434697656021e-10 5.80065618195498e-10 4.15894191257076e-10 2.96845147575213e-10 2.10911489978612e-10 1.49167736591211e-10 1.05010923186381e-10 7.3579841218572e-11 5.13129758363877e-11 3.56137766239834e-11 2.45985265064506e-11 1.69074223122607e-11 1.15637632371306e-11 7.86955007805957e-12 5.32848994527791e-12 3.58951433786723e-12 2.40556670925922e-12 1.60369305931394e-12 1.06345285190022e-12 7.01420424822017e-13 4.60119633116901e-13
"26" 0.00042598832581001 0.000415575010458755 0.000403552333996631 0.000390098220558278 0.000375401051779247 0.000359655744014245 0.000343059940093863 0.000325810403805378 0.000308099692437161 0.00029011316854675 0.000272026397214105 0.000254002960040925 0.000236192702570028 0.000218730418106465 0.000201734958516841 0.000185308751730257 0.000169537696608316 0.000154491398657759 0.000140223704800882 0.000126773492020692 0.000114165663062229 0.000102412302343558 9.151394660238e-05 8.14609273594607e-05 7.22347457801259e-05 6.38094447223107e-05 5.61529474378705e-05 4.92283373332696e-05 4.29950581957171e-05 3.7410019183325e-05 3.24285935269484e-05 2.80055041746926e-05 2.40955934581856e-05 2.06544772090805e-05 1.7639086578827e-05 1.50081031104638e-05 1.27222943870286e-05 1.07447588686118e-05 9.04108936759405e-06 7.57946504962112e-06 6.33068193854071e-06 5.26813170501094e-06 4.36773808618042e-06 3.60785967190221e-06 2.96916705227326e-06 2.43450149719044e-06 1.98872147115497e-06 1.61854240986223e-06 1.31237432712419e-06 1.06016100321667e-06 8.53223745569001e-07 6.84112021069635e-07 5.46462642972586e-07 4.34868657822985e-07 3.44758618665365e-07 2.72286547600406e-07 2.14232579030185e-07 1.67914028777007e-07 1.31106447023838e-07 1.01974077515634e-07 7.90090544293502e-08 6.09786146682426e-08 4.68795803447501e-08 3.58993676956148e-08 2.73827990490833e-08 2.08040288332794e-08 1.57429387629056e-08 1.18654077224839e-08 8.90691556858955e-09 6.65899477761939e-09 4.95809776937214e-09 3.67649950212654e-09 2.71490361573176e-09 1.99646537980184e-09 1.46198563745173e-09 1.06606668637631e-09 7.74053639272627e-10 5.59613405306291e-10 4.0282826987078e-10 2.88702412394584e-10 2.05997913122663e-10 1.46332193215372e-10 1.03481739141692e-10 7.28477000645466e-11 5.10478135009319e-11 3.56063830742413e-11 2.47199487921472e-11 1.70810734117542e-11 1.17465093028006e-11 8.03907413819293e-12 5.47499207436176e-12 3.71036941890128e-12 2.50197028948523e-12 1.678621579589e-12 1.12047604773936e-12 7.44053312479062e-13 4.91506085756986e-13 3.22959325778126e-13 2.11071977557548e-13 1.37197393774167e-13
"27" 0.000343833658270761 0.000330846600699318 0.000316933977869759 0.000302271710588041 0.000287034709971651 0.000271393924325319 0.000255513696623912 0.000239549472304346 0.00022364588353354 0.000207935223060938 0.000192536308593507 0.000177553727666207 0.000163077443486076 0.000149182734358426 0.000135930433145849 0.000123367428775264 0.000111527389046287 0.000100431662786101 9.00903195989004e-05 8.05032868871641e-05 7.16615462603895e-05 6.35483547048495e-05 5.61404597215143e-05 4.94092818732564e-05 4.33220426011913e-05 3.78428196213761e-05 3.29335165408477e-05 2.85547374190215e-05 2.46665607547463e-05 2.12292107264521e-05 1.82036264179919e-05 1.55519321952246e-05 1.3237814363685e-05 1.12268107458344e-05 9.48652089536772e-06 7.98674535580754e-06 6.69956271149564e-06 5.59935322344243e-06 4.66277763700488e-06 3.86871934504484e-06 3.19819753492566e-06 2.63425828474399e-06 2.16184984343356e-06 1.76768756430519e-06 1.44011319235e-06 1.1689524551656e-06 9.45374194720006e-07 7.61753616076291e-07 6.11541628954493e-07 4.89141724312815e-07 3.89795363317691e-07 3.09476459737363e-07 2.44795206508236e-07 1.92911228904236e-07 1.51455835183857e-07 1.1846297491522e-07 9.23083991079695e-08 7.16564385138253e-08 5.54137708475526e-08 4.26895284077268e-08 3.27610993218848e-08 2.50449935924156e-08 1.90721750698095e-08 1.44672988096945e-08 1.09313369330014e-08 8.22712261494819e-09 6.16738918225712e-09 4.60492795855732e-09 3.42453331679991e-09 2.53644556249821e-09 1.87104125464516e-09 1.37455607136286e-09 1.00565722859431e-09 7.32710785661589e-10 5.31614048807909e-10 3.84084913579479e-10 2.76318617015522e-10 1.97938275870143e-10 1.41179052739951e-10 1.00257101558205e-10 7.0883870156636e-11 4.98941364079263e-11 3.49625608897614e-11 2.43887653100867e-11 1.69351807770392e-11 1.17053188886719e-11 8.05284494826296e-12 5.51399923134437e-12 3.75762330464416e-12 2.54839138884466e-12 1.71989443408383e-12 1.15503695446936e-12 7.71832830607666e-13 5.13166059449291e-13 3.394478673993e-13 2.23378318821962e-13 1.46228861999984e-13 9.52181538974286e-14 6.16695004773127e-14 3.97240519994107e-14
"28" 0.000264448305557255 0.000251082391294204 0.000237364947864378 0.000223440802757332 0.000209446755231974 0.000195509907130284 0.000181746341964998 0.000168260151570122 0.000155142799974859 0.000142472805895449 0.000130315718454671 0.00011872435549436 0.000107739270153333 9.73894091640508e-05 8.76929254763697e-05 7.86581082028243e-05 7.02843943222885e-05 6.25634288974403e-05 5.54801435548462e-05 4.90138264687356e-05 4.31391608828973e-05 3.78272131483343e-05 3.30463551909222e-05 2.87631101291661e-05 2.49429133407574e-05 2.15507845407907e-05 1.85519093347561e-05 1.59121312094889e-05 1.3598357007902e-05 1.15788806031848e-05 9.82363075785103e-06 8.30435005017541e-06 6.99471230897504e-06 5.87038625794327e-06 4.90905307513151e-06 4.09038536664223e-06 3.39599467869878e-06 2.80935417089559e-06 2.31570248287273e-06 1.9019341812666e-06 1.55648150275386e-06 1.26919143695797e-06 1.03120154037001e-06 8.34817254430099e-07 6.73392929233562e-07 5.41218236580337e-07 4.33411196726652e-07 3.45818643913926e-07 2.74924615965116e-07 2.17766870573254e-07 1.71861501718066e-07 1.35135449282391e-07 1.05866558266016e-07 8.26307455433012e-08 6.42557664270514e-08 4.97810350781895e-08 3.8422937049468e-08 2.95450743954574e-08 2.26328997125476e-08 1.72722215935146e-08 1.31310972021317e-08 9.94466540482925e-09 7.50251401223825e-09 5.63821549137319e-09 4.22070569781052e-09 3.14721877086384e-09 2.33752764502625e-09 1.72927320853087e-09 1.27419573047248e-09 9.35109682829499e-10 6.83487522909679e-10 4.97539484054439e-10 3.6069511843508e-10 2.60408456692137e-10 1.87222428944571e-10 1.34039873476528e-10 9.55582850008708e-11 6.78336566487314e-11 4.79455674414574e-11 3.37412610702943e-11 2.36410341953025e-11 1.64909650414685e-11 1.14520080356896e-11 7.91688100537147e-12 5.44808397871904e-12 3.73190287188041e-12 2.54444303315022e-12 1.72666986679392e-12 1.16615876264242e-12 7.83817095518514e-13 5.24271929811944e-13 3.48946358975281e-13 2.31097633359096e-13 1.52279285579026e-13 9.98314914553995e-14 6.5109999194864e-14 4.22427625379269e-14 2.72616140386988e-14 1.7499055302794e-14 1.11714503680634e-14
"29" 0.000193978264864498 0.000181797810206839 0.000169670486464925 0.000157697521823434 0.000145969538556951 0.000134566021495414 0.000123555066127346 0.000112993382974519 0.000102926530447062 9.33893453366307e-05 8.44065383587755e-05 7.59934216083711e-05 6.81567353144607e-05 6.08955427118515e-05 5.42021640210033e-05 4.80631232701022e-05 4.24600848431956e-05 3.73707600265023e-05 3.27697673181927e-05 2.86294337285996e-05 2.49205276305539e-05 2.16129168273623e-05 1.86761483328934e-05 1.60799488530101e-05 1.379464709491e-05 1.17915208031509e-05 1.00430728281621e-05 8.52324159378026e-06 7.20755206802748e-06 6.07321378783459e-06 5.09917267953311e-06 4.26612339082771e-06 3.55648864539816e-06 2.95437178581444e-06 2.44548821978396e-06 2.01708096146806e-06 1.65782489260933e-06 1.35772378236796e-06 1.10800352122638e-06 9.01004459594798e-07 7.30075209002892e-07 5.89469772377783e-07 4.7424942598367e-07 3.80190382795632e-07 3.03697926331779e-07 2.41727414693145e-07 1.91712314396711e-07 1.51499229313726e-07 1.19289737507451e-07 9.35887335257315e-08 7.31588910119477e-08 5.69808056396021e-08 4.42183468151433e-08 3.41887340485577e-08 2.63368564700219e-08 2.02133681752894e-08 1.54561148559977e-08 1.17744759035725e-08 8.93623866523698e-09 6.75665599195890e-09 5.08937321667966e-09 3.81894513438665e-09 2.85469660279841e-09 2.12571146475244e-09 1.57676323440723e-09 1.16502717730389e-09 8.57436967574339e-10 6.28570043213259e-10 4.58964195711424e-10 3.33783968953287e-10 2.41769283667251e-10 1.74410546666464e-10 1.2530455497372e-10 8.96539690792986e-11 6.38802047636798e-11 4.53254649653941e-11 3.20244731609492e-11 2.25304323937329e-11 1.57829574003837e-11 1.10083325448559e-11 7.64454091648602e-12 5.28518059910658e-12 3.63770987759041e-12 2.49250900582025e-12 1.70006640029656e-12 1.15423671114859e-12 7.80014097976958e-13 5.24646317855311e-13 3.51208282945575e-13 2.33977138456038e-13 1.55120258068265e-13 1.02335218295331e-13 6.7176523125528e-14 4.38752081662439e-14 2.85103622029635e-14 1.84306173394125e-14 1.18522674117757e-14 7.58153720339944e-15 4.82365502805483e-15 3.05229286186543e-15
"30" 0.000135814936078468 0.000125689483585965 0.00011584734944925 0.000106347211570174 9.72378165483461e-05 8.85582034288373e-05 8.03380975188872e-05 7.25984453856034e-05 6.5352061844159e-05 5.86043603628711e-05 5.23541397043626e-05 4.65944016427987e-05 4.13131770912319e-05 3.6494340794779e-05 3.21183977551639e-05 2.81632276249272e-05 2.46047763410296e-05 2.14176871611748e-05 1.85758659560462e-05 1.60529780389589e-05 1.38228759478747e-05 1.18599594111185e-05 1.01394702233433e-05 8.63772593598104e-06 7.33229714471678e-06 6.2021337561658e-06 5.2276459675154e-06 4.39074582692071e-06 3.67485519319376e-06 3.06488571433625e-06 2.5471961284869e-06 2.10953178827747e-06 1.74095084829179e-06 1.43174106002799e-06 1.17333061023176e-06 9.58195934455603e-07 7.79768952045203e-07 6.32345712190723e-07 5.10998020880876e-07 4.11489240455947e-07 3.30195119698903e-07 2.64030223644716e-07 2.10380287703471e-07 1.67040618182286e-07 1.32160497855837e-07 1.04193427350663e-07 8.18529367848649e-08 6.40736333368372e-08 4.99771051224015e-08 3.88422760804323e-08 3.00797968672037e-08 2.32100597302907e-08 1.78444380245622e-08 1.36693708642965e-08 1.04329381804746e-08 7.93359932258579e-09 6.01079781148233e-09 4.53716471452275e-09 3.41208245493224e-09 2.55639900046739e-09 1.90810882070281e-09 1.41884144625966e-09 1.05102073294217e-09 7.75577964237438e-10 5.70119735616075e-10 4.17467234462527e-10 3.04497184355046e-10 2.21226514188672e-10 1.60092909626619e-10 1.153919811078e-10 8.28390125998462e-11 5.9229305608532e-11 4.21761606085842e-11 2.99096876386268e-11 2.11230401823743e-11 1.48554383672478e-11 1.04035917076486e-11 7.25493749170997e-12 5.03755537977239e-12 3.48276738635593e-12 2.39734047034574e-12 1.64292273953428e-12 1.12090218304175e-12 7.61310482262046e-13 5.14729632989454e-13 3.46416768748693e-13 2.32059557944662e-13 1.54724325774959e-13 1.02672322081949e-13 6.78047556931393e-14 4.45609563515859e-14 2.91414558359143e-14 1.89628844236794e-14 1.22774212315128e-14 7.90845879459145e-15 5.06792230026936e-15 3.23066527834989e-15 2.04855432768051e-15 1.29200771367606e-15 8.10424186984856e-16
"31" 9.0838825954626e-05 8.30400687759404e-05 7.56118749970545e-05 6.85794391043229e-05 6.19603941408772e-05 5.57653832328731e-05 4.99987006557169e-05 4.46589788918766e-05 3.97398999949233e-05 3.52309118213629e-05 3.11179322066715e-05 2.73840268148424e-05 2.40100490810357e-05 2.09752333002493e-05 1.82577344167173e-05 1.58351103779812e-05 1.36847449929982e-05 1.17842110443902e-05 1.01115749386111e-05 8.64564542962065e-06 7.36616993016535e-06 6.2539826445322e-06 5.29110923946333e-06 4.46083304095889e-06 3.74772783310284e-06 3.13766226897155e-06 2.61778071360092e-06 2.17646505204305e-06 1.8032816383132e-06 1.48891715685148e-06 1.22510673795189e-06 1.00455722978101e-06 8.20868096957706e-07 6.68452000485468e-07 5.42456725053273e-07 4.38689763325149e-07 3.53546546877182e-07 2.83943031752648e-07 2.27253103600183e-07 1.81251062078034e-07 1.44059274696265e-07 1.14100953889903e-07 9.0057904750516e-08 7.08330110708402e-08 5.55171707259748e-08 4.33603544492818e-08 3.37464414922238e-08 2.61714784034629e-08 2.02250104455325e-08 1.55741465019722e-08 1.19500355577191e-08 9.13645412138966e-09 6.96022776105443e-09 5.2832349973133e-09 3.99576714434411e-09 3.01104254771939e-09 2.26069747262741e-09 1.69109825262163e-09 1.2603399617519e-09 9.35815682152625e-10 6.92257354200677e-10 5.10164236619159e-10 3.74548239433016e-10 2.73936929491498e-10 1.99584975385594e-10 1.44853338033015e-10 1.04722771883234e-10 7.54143255416865e-11 5.4094659988752e-11 3.86482693503186e-11 2.75022148073158e-11 1.94918766297886e-11 1.37585906052721e-11 9.67194969172522e-12 6.77109478725515e-12 4.72055485605672e-12 3.27718153842426e-12 2.26550349212087e-12 1.55944017923607e-12 1.06879612646491e-12 7.29331639573944e-13 4.95496466551207e-13 3.35136784586358e-13 2.25657496341332e-13 1.51252666906281e-13 1.00916170900016e-13 6.70194889045834e-14 4.42997813575382e-14 2.91433165196116e-14 1.9080482553559e-14 1.2431629218858e-14 8.05989912963944e-15 5.19957418055701e-15 3.33745552859912e-15 2.13130105718925e-15 1.35402566806252e-15 8.55720702691458e-16 5.37934667674618e-16 3.36347109459602e-16 2.0915768646407e-16
"32" 5.80842263960291e-05 5.24664593008622e-05 4.7210512076501e-05 4.23197493096863e-05 3.77927219925589e-05 3.36237822836639e-05 2.98037003843187e-05 2.63202691901382e-05 2.31588847054808e-05 2.03030925452692e-05 1.77350931246911e-05 1.54362002834106e-05 1.33872500629977e-05 1.15689581164763e-05 9.96222575664426e-06 8.54839593440556e-06 7.30946147935679e-06 6.22822874059064e-06 5.28844035038948e-06 4.47486121694828e-06 3.77333205750872e-06 3.17079483478591e-06 2.65529438322597e-06 2.21596033235093e-06 1.84297317629653e-06 1.52751802370373e-06 1.26172921037572e-06 1.03862858574027e-06 8.52059907895277e-07 6.96621412911087e-07 5.67598271434759e-07 4.60896316690901e-07 3.72978127457984e-07 3.00802280652269e-07 2.41766352087242e-07 1.93654040936952e-07 1.54586622385325e-07 1.22978792165478e-07 9.74988537881446e-08 7.70331115397606e-08 6.0654266872245e-08 4.75935696300746e-08 3.72164457566857e-08 2.90013069078504e-08 2.25212422030279e-08 1.74282958305367e-08 1.34400443223373e-08 1.03282022332004e-08 7.90900316852633e-09 6.03512333611529e-09 4.58893601583335e-09 3.47690673097854e-09 2.62495983876612e-09 1.97466727357643e-09 1.48012895354963e-09 1.10543169329446e-09 8.22589241227618e-10 6.09880242305247e-10 4.50513534811028e-10 3.31561284774468e-10 2.43110133736784e-10 1.7758889391659e-10 1.29238488690096e-10 9.36959288475055e-11 6.7669258307256e-11 4.8684714147908e-11 3.48909350519826e-11 2.49080208542385e-11 1.77116855936073e-11 1.25447391339932e-11 8.84975016845453e-12 6.21804906979523e-12 4.35127673659034e-12 3.03252151730365e-12 2.10474956032347e-12 1.45475731327782e-12 1.00128564659308e-12 6.86255713304727e-13 4.68335621401318e-13 3.18239291703619e-13 2.15306626177989e-13 1.45027048656119e-13 9.72543601262281e-14 6.49258208149888e-14 4.31472707080068e-14 2.85427161790112e-14 1.87940887712225e-14 1.23171006424866e-14 8.03403060199944e-15 5.21521308859165e-15 3.36898656979953e-15 2.16565580420757e-15 1.38521123967228e-15 8.8155955631459e-16 5.58172181319206e-16 3.51589997566609e-16 2.20306149980009e-16 1.37311703666105e-16 8.5123086717475e-17 5.24823247794026e-17
"33" 3.55326393790306e-05 3.17245127635285e-05 2.82189123586568e-05 2.50078319588553e-05 2.20807719237116e-05 1.94252327969081e-05 1.70271788385067e-05 1.48714653996597e-05 1.29422258999177e-05 1.12232158386353e-05 9.69811275529085e-06 8.35077233318834e-06 7.16544190932521e-06 6.12693351206262e-06 5.22075920581767e-06 4.43323199248675e-06 3.75153581995087e-06 3.16376839919404e-06 2.65896055519939e-06 2.22707575449828e-06 1.8589932859418e-06 1.54647834080263e-06 1.2821419629054e-06 1.05939353519956e-06 8.72388150842663e-07 7.15970896291459e-07 5.85619761094185e-07 4.77388591568863e-07 3.87851229074616e-07 3.14047721938213e-07 2.53433275599725e-07 2.03830409133098e-07 1.63384617880059e-07 1.30523700510877e-07 1.03920792804866e-07 8.24610577451651e-08 6.52119098046471e-08 5.13965980758231e-08 4.03709356410253e-08 3.16029388364158e-08 2.46551275076231e-08 1.91692338345898e-08 1.48530708802678e-08 1.14693209793502e-08 8.82601694349711e-09 6.76850456293037e-09 5.17269198600979e-09 3.93940941363387e-09 2.98972048688649e-09 2.26104426391088e-09 1.70396340275272e-09 1.27960983110083e-09 9.57533628309291e-10 7.1397398245118e-10 5.30462889104989e-10 3.92702748525891e-10 2.89668247248414e-10 2.12890955636557e-10 1.55892026219285e-10 1.13734338606082e-10 8.26705080343492e-11 5.98674576410649e-11 4.31918467468828e-11 3.10436401244248e-11 2.22275803696598e-11 1.58543631173742e-11 1.12649807590011e-11 7.97305428155019e-12 5.62106690977626e-12 3.94729228454588e-12 2.76091227921546e-12 1.92337768819423e-12 1.33450615014288e-12 9.22158468246975e-13 6.34605700472675e-13 4.34910387578112e-13 2.96808589701857e-13 2.01705147904929e-13 1.36490921431024e-13 9.19641814065018e-14 6.16940319190136e-14 4.12057543263646e-14 2.73995252970084e-14 1.81375341775769e-14 1.19520511756313e-14 7.83996202117126e-15 5.11882695505339e-15 3.32651044573192e-15 2.15152088402873e-15 1.38489237342589e-15 8.87105082362546e-16 5.65453277675023e-16 3.58636284433987e-16 2.26318454158765e-16 1.42090646748432e-16 8.87485868787899e-17 5.51413715667709e-17 3.40786684898286e-17 2.09480879313276e-17 1.28064756064186e-17
"34" 2.0810690529124e-05 1.83708336664088e-05 1.61581181228015e-05 1.41606636406168e-05 1.23656829525638e-05 1.07598060045035e-05 9.32936740475862e-06 8.06065636057181e-06 6.94012942593267e-06 5.95458726682382e-06 5.09131735306904e-06 4.33820501767228e-06 3.68381569934106e-06 3.11745141594032e-06 2.62918462491109e-06 2.20987262914012e-06 1.85115560294793e-06 1.54544116033129e-06 1.28587818408827e-06 1.06632239505484e-06 8.81295879640311e-07 7.25942522649248e-07 5.95981021218559e-07 4.87656892369782e-07 3.97694637424411e-07 3.23250995770769e-07 2.61870011230236e-07 2.11440448236775e-07 1.7015593281695e-07 1.36478054712415e-07 1.09102550961733e-07 8.69285963980099e-08 6.90311510476e-08 5.46362562929261e-08 4.30991287937425e-08 3.38848714183125e-08 2.65516017607565e-08 2.07357892815363e-08 1.61395899196923e-08 1.25199705881651e-08 9.67942386794985e-09 7.4580842455619e-09 5.72707036461683e-09 4.38289213462686e-09 3.34277647355288e-09 2.54078041347286e-09 1.92457486180527e-09 1.4527961830468e-09 1.09287574270153e-09 8.19269506679944e-10 6.12020649756478e-10 4.55597877731883e-10 3.37960829167633e-10 2.49811540333917e-10 1.83997596307482e-10 1.35038328894437e-10 9.87503412248429e-11 7.19528246591551e-11 5.22366699077604e-11 3.77843413881210e-11 2.72299570532288e-11 1.95510643756925e-11 1.3985289392672e-11 9.96641547874821e-12 7.07557094990242e-12 5.00411251889126e-12 3.52552193376826e-12 2.47421737531699e-12 1.72964607255485e-12 1.20439254912638e-12 8.35326629791556e-13 5.77042275887228e-13 3.97015179007329e-13 2.72044178701772e-13 1.85647372935923e-13 1.26165013002221e-13 8.53833201656668e-14 5.75405246142966e-14 3.8612102663074e-14 2.57990422944556e-14 1.71630829338601e-14 1.1367870555888e-14 7.49609311354782e-15 4.9208733626242e-15 3.21572925304075e-15 2.09182285486164e-15 1.35442786200796e-15 8.72869121442251e-16 5.59861601454095e-16 3.573763708207e-16 2.27017395213684e-16 1.43500813402537e-16 9.0257746542857e-17 5.64835064664727e-17 3.51671469371811e-17 2.17821797803655e-17 1.34209644409383e-17 8.22532014273098e-18 5.01390510625903e-18 3.0396257206469e-18
"35" 1.16769791271507e-05 1.01946745640248e-05 8.86900657689984e-06 7.68856928438808e-06 6.64193556697935e-06 5.71783248926976e-06 4.90528654196956e-06 4.19374040281074e-06 3.57314334213016e-06 3.0340176935808e-06 2.56750398719206e-06 2.16538741603075e-06 1.82010829556515e-06 1.52475909209542e-06 1.27307045895105e-06 1.05938854078103e-06 8.78645600075667e-07 7.26325797558915e-07 5.98427728854853e-07 4.91425092029857e-07 4.02226640539462e-07 3.28136368750057e-07 2.66814686019353e-07 2.16241162584447e-07 1.74679277495582e-07 1.40643465850333e-07 1.12868649329096e-07 9.02823395863442e-08 7.1979327142283e-08 5.7198907481007e-08 4.5304549388363e-08 3.5765876363166e-08 2.8142808447309e-08 2.2071697326961e-08 1.72532804618597e-08 1.34422788359584e-08 1.04384663773999e-08 8.07904601894047e-09 6.23217677116561e-09 4.79150722646663e-09 3.67158291517073e-09 2.80400734282363e-09 2.13424891716692e-09 1.61899799626749e-09 1.22398971804352e-09 9.22218944008924e-10 6.92483466416865e-10 5.18200538403943e-10 3.86449780352934e-10 2.8720261123422e-10 2.12704591413551e-10 1.56982498110726e-10 1.15452650487457e-10 8.46110269577351e-11 6.17891429366526e-11 4.4962551779547e-11 3.26012609998518e-11 2.35533815759773e-11 1.69550067734417e-11 1.2160699502715e-11 8.69009931663054e-12 6.18708181988674e-12 4.38864943468291e-12 3.10133325634608e-12 2.18336687350878e-12 1.5312763176409e-12 1.06983406213056e-12 7.44564484699039e-13 5.16176079615781e-13 3.564423483919e-13 2.4516719150863e-13 1.67958648986562e-13 1.14602538664603e-13 7.78793588732903e-14 5.27072924430966e-14 3.55240701336961e-14 2.38430257176221e-14 1.5935625220851e-14 1.06054199495049e-14 7.02779442213848e-15 4.63685466143342e-15 3.04594070539916e-15 1.99201506433671e-15 1.2969286586504e-15 8.40563084059391e-16 5.42291899117796e-16 3.48242411337268e-16 2.22583222976634e-16 1.41592806604998e-16 8.96402385228494e-17 5.64744703988513e-17 3.54048048776758e-17 2.20854290268947e-17 1.3707396089954e-17 8.46409641215326e-18 5.19939600258913e-18 3.17717442766594e-18 1.93113814580323e-18 1.16744655076646e-18 7.01904898578427e-19
"36" 6.28121090941593e-06 5.42509444754095e-06 4.66946185037128e-06 4.00526324675935e-06 3.42380150756825e-06 2.91680524593069e-06 2.47648208510609e-06 2.0955543902107e-06 1.76727970799146e-06 1.48545813670379e-06 1.24442876905898e-06 1.03905722849526e-06 8.64716164108383e-07 7.17260393474524e-07 5.92998194393722e-07 4.88660054285642e-07 4.01365995963426e-07 3.28592415973321e-07 2.68139200452169e-07 2.18097726205701e-07 1.76820213216572e-07 1.42890769870063e-07 1.15098364038852e-07 9.24118613700411e-08 7.39571958710027e-08 5.89966760451136e-08 4.69103810580216e-08 3.71795642739487e-08 2.93719544890703e-08 2.31288268472012e-08 1.81537043311142e-08 1.42025455739296e-08 1.10752743305677e-08 8.60850921933405e-09 6.66935835982238e-09 5.15015149224666e-09 3.96399139742469e-09 3.04101639331218e-09 2.32527592319518e-09 1.77213142706448e-09 1.34610454280627e-09 1.01910403041328e-09 7.68971524657165e-10 5.78294223110176e-10 4.33439870692594e-10 3.23775903450705e-10 2.41040380885577e-10 1.78837402510964e-10 1.32234116451424e-10 9.74402388878988e-11 7.15542696588901e-11 5.23633687387587e-11 3.81862069241452e-11 2.77500754902962e-11 2.00951838760735e-11 1.45004374821535e-11 1.0426110820706e-11 7.46975140638728e-12 5.33239938162324e-12 3.79281518229857e-12 2.68789693867316e-12 1.89786159195558e-12 1.33507652784126e-12 9.35676711153967e-13 6.53298217758117e-13 4.54412943182856e-13 3.14869546085959e-13 2.17339241047178e-13 1.49437476348689e-13 1.02348325584024e-13 6.98212014364867e-14 4.74421467336577e-14 3.21067553183944e-14 2.1640522743834e-14 1.45265344917865e-14 9.71096641844878e-15 6.46475046577371e-15 4.28560532198712e-15 2.82895057863477e-15 1.85939851741578e-15 1.2168418297422e-15 7.92848739924859e-16 5.1430477207309e-16 3.32126564338711e-16 2.13509762489107e-16 1.36628250507274e-16 8.70259638908818e-17 5.51720320639732e-17 3.48117979977127e-17 2.18597944507297e-17 1.36600375495092e-17 8.49409651043676e-18 5.25550486657424e-18 3.2353054525289e-18 1.9814837383355e-18 1.20728553628835e-18 7.31716258704675e-19 4.41119883170014e-19 2.64495802561712e-19 1.57723033559667e-19
